,Content ID,User ID,Type of Reaction,Sentiment,Score,Type of Content,Category
14101,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,want,positive,70,photo,tennis
14102,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,want,positive,70,photo,tennis
14103,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,15e325b1-c221-4bf8-8010-18d76b03646e,intrigued,positive,45,photo,tennis
14104,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,624db443-c716-4227-ac84-a6f7c3a59162,intrigued,positive,45,photo,tennis
14105,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,a8d09ab9-44c6-493c-afdf-93888822a4b0,intrigued,positive,45,photo,tennis
14106,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,77908afa-eff6-49a9-b042-04fff799a0ff,love,positive,65,photo,tennis
14107,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,2dd186bb-7a28-4e80-99c7-f1936afc7b49,adore,positive,72,photo,tennis
14108,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,adore,positive,72,photo,tennis
14109,cba3c646-6b10-43fe-a1af-a0276815288f,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,disgust,negative,0,video,travel
14110,cba3c646-6b10-43fe-a1af-a0276815288f,e8849148-1482-4926-9f28-a537630b9ba2,interested,positive,30,video,travel
14111,cba3c646-6b10-43fe-a1af-a0276815288f,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,cherish,positive,70,video,travel
14112,cba3c646-6b10-43fe-a1af-a0276815288f,8b49caad-bcc5-43de-bf40-34a66ff8805c,intrigued,positive,45,video,travel
14113,cba3c646-6b10-43fe-a1af-a0276815288f,6eb62858-f6f3-4846-8054-52df483979de,love,positive,65,video,travel
14114,85260ec2-7b35-4266-8071-580a8b4341ca,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,disgust,negative,0,photo,tennis
14115,85260ec2-7b35-4266-8071-580a8b4341ca,3eb6dad3-c017-4e77-8920-fbdea84b0acc,super love,positive,75,photo,tennis
14116,85260ec2-7b35-4266-8071-580a8b4341ca,fa16aabb-fac3-4310-b19c-ce7021eb825b,adore,positive,72,photo,tennis
14117,4bfc9824-aaeb-4695-8195-945686795b30,69fcad9e-45a9-4189-b7e1-96b26c57c542,disgust,negative,0,video,public speaking
14118,4bfc9824-aaeb-4695-8195-945686795b30,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,disgust,negative,0,video,public speaking
14119,4bfc9824-aaeb-4695-8195-945686795b30,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,dislike,negative,10,video,public speaking
14120,4bfc9824-aaeb-4695-8195-945686795b30,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,dislike,negative,10,video,public speaking
14121,4bfc9824-aaeb-4695-8195-945686795b30,b1ceae0c-016d-421f-a6f0-488a7857f9f6,dislike,negative,10,video,public speaking
14122,4bfc9824-aaeb-4695-8195-945686795b30,a94a7d87-65df-4c21-847a-0e8af6cb5c02,scared,negative,15,video,public speaking
14123,4bfc9824-aaeb-4695-8195-945686795b30,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,scared,negative,15,video,public speaking
14124,4bfc9824-aaeb-4695-8195-945686795b30,b7b551bd-8cdd-44f3-aef8-29bf82b51535,scared,negative,15,video,public speaking
14125,4bfc9824-aaeb-4695-8195-945686795b30,3d5f257e-556b-4e19-b127-977bc5c4daed,interested,positive,30,video,public speaking
14126,4bfc9824-aaeb-4695-8195-945686795b30,375985a6-ae79-43d2-b7c6-b182d83f1eaf,interested,positive,30,video,public speaking
14127,4bfc9824-aaeb-4695-8195-945686795b30,334e2fe8-6f2c-424c-8ed5-12c99f048722,interested,positive,30,video,public speaking
14128,4bfc9824-aaeb-4695-8195-945686795b30,9664d628-9163-4aae-94e0-311f3bdb2f11,peeking,neutral,35,video,public speaking
14129,4bfc9824-aaeb-4695-8195-945686795b30,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,cherish,positive,70,video,public speaking
14130,4bfc9824-aaeb-4695-8195-945686795b30,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,indifferent,neutral,20,video,public speaking
14131,4bfc9824-aaeb-4695-8195-945686795b30,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,super love,positive,75,video,public speaking
14132,4bfc9824-aaeb-4695-8195-945686795b30,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,super love,positive,75,video,public speaking
14133,4bfc9824-aaeb-4695-8195-945686795b30,740a4abd-187d-4783-990b-161c52fb5f86,super love,positive,75,video,public speaking
14134,4bfc9824-aaeb-4695-8195-945686795b30,953cb190-5704-4926-adc2-057c6f3e3cb4,super love,positive,75,video,public speaking
14135,4bfc9824-aaeb-4695-8195-945686795b30,094fbe49-da84-4445-9d28-7fc5f593f5ad,worried,negative,12,video,public speaking
14136,4bfc9824-aaeb-4695-8195-945686795b30,b841358a-d8ff-412e-b940-3a95fd31291b,worried,negative,12,video,public speaking
14137,4bfc9824-aaeb-4695-8195-945686795b30,1545ddaf-2b75-4143-82fe-b88966aee4fb,worried,negative,12,video,public speaking
14138,4bfc9824-aaeb-4695-8195-945686795b30,4027aa31-4bda-4e1d-92f7-49de962e8da9,worried,negative,12,video,public speaking
14139,4bfc9824-aaeb-4695-8195-945686795b30,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,like,positive,50,video,public speaking
14140,4bfc9824-aaeb-4695-8195-945686795b30,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,like,positive,50,video,public speaking
14141,4bfc9824-aaeb-4695-8195-945686795b30,15c2ba5b-eeb6-4d9b-a0e2-7d5461a21c0a,like,positive,50,video,public speaking
14142,4bfc9824-aaeb-4695-8195-945686795b30,2941011b-f214-4430-8a14-e791ed0805bb,heart,positive,60,video,public speaking
14143,4bfc9824-aaeb-4695-8195-945686795b30,72d2587e-8fae-4626-a73d-352e6465ba0f,heart,positive,60,video,public speaking
14144,4bfc9824-aaeb-4695-8195-945686795b30,26c6734f-42b6-48f8-a08e-e1c3a79019d0,heart,positive,60,video,public speaking
14145,4bfc9824-aaeb-4695-8195-945686795b30,bbef3be1-172e-44bb-be3b-013140707ecf,heart,positive,60,video,public speaking
14146,4bfc9824-aaeb-4695-8195-945686795b30,324e384a-9963-4d17-94aa-21859ea85062,heart,positive,60,video,public speaking
14147,4bfc9824-aaeb-4695-8195-945686795b30,05d7e77f-a18a-4358-a23a-46c560b3682e,want,positive,70,video,public speaking
14148,4bfc9824-aaeb-4695-8195-945686795b30,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,want,positive,70,video,public speaking
14149,4bfc9824-aaeb-4695-8195-945686795b30,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,intrigued,positive,45,video,public speaking
14150,4bfc9824-aaeb-4695-8195-945686795b30,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,intrigued,positive,45,video,public speaking
14151,4bfc9824-aaeb-4695-8195-945686795b30,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,intrigued,positive,45,video,public speaking
14152,4bfc9824-aaeb-4695-8195-945686795b30,72f7f84c-5bcc-4380-81cd-3378ce0a1b32,love,positive,65,video,public speaking
14153,4bfc9824-aaeb-4695-8195-945686795b30,fc17ca61-7c66-4ceb-8504-32f58b438b45,love,positive,65,video,public speaking
14154,4bfc9824-aaeb-4695-8195-945686795b30,306662a5-e17a-44a4-bb67-cc858ae1dccd,love,positive,65,video,public speaking
14155,4bfc9824-aaeb-4695-8195-945686795b30,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,adore,positive,72,video,public speaking
14156,4bfc9824-aaeb-4695-8195-945686795b30,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,adore,positive,72,video,public speaking
14157,4bfc9824-aaeb-4695-8195-945686795b30,b1ceae0c-016d-421f-a6f0-488a7857f9f6,adore,positive,72,video,public speaking
14158,4bfc9824-aaeb-4695-8195-945686795b30,f5d9a26e-986d-4d8e-a1c9-69493fb64736,adore,positive,72,video,public speaking
14159,4bfc9824-aaeb-4695-8195-945686795b30,91fa7240-3d29-4dd0-baf1-ace7742a6e3f,adore,positive,72,video,public speaking
14160,4bfc9824-aaeb-4695-8195-945686795b30,4fe1900d-5e78-41a3-88ed-18e6889c6c77,adore,positive,72,video,public speaking
14161,a168836d-7a74-41e2-a8ae-809fa556c8a0,bc142f57-1307-46c6-9975-8c3a1e5f540c,disgust,negative,0,photo,travel
14162,a168836d-7a74-41e2-a8ae-809fa556c8a0,286516cf-d236-40de-8d28-7d0bd173125d,dislike,negative,10,photo,travel
14163,a168836d-7a74-41e2-a8ae-809fa556c8a0,c7b6e374-1bef-48c3-8222-cc231dbd5cce,scared,negative,15,photo,travel
14164,a168836d-7a74-41e2-a8ae-809fa556c8a0,e79a2e98-57b4-4469-8da4-87f338460d42,peeking,neutral,35,photo,travel
14165,a168836d-7a74-41e2-a8ae-809fa556c8a0,acfcd174-178c-4af3-8118-5be702fb80cf,indifferent,neutral,20,photo,travel
14166,a168836d-7a74-41e2-a8ae-809fa556c8a0,bfe23c39-f814-4282-b0f7-506cd8295b8a,super love,positive,75,photo,travel
14167,a168836d-7a74-41e2-a8ae-809fa556c8a0,9bb5d084-0b28-4352-8591-5b5a4efecdf0,super love,positive,75,photo,travel
14168,a168836d-7a74-41e2-a8ae-809fa556c8a0,72d2587e-8fae-4626-a73d-352e6465ba0f,worried,negative,12,photo,travel
14169,a168836d-7a74-41e2-a8ae-809fa556c8a0,8d3661fd-d953-4c1b-857d-82b3e34f569e,like,positive,50,photo,travel
14170,a168836d-7a74-41e2-a8ae-809fa556c8a0,63e1cb43-d3dc-491a-af16-209c1c152c44,like,positive,50,photo,travel
14171,a168836d-7a74-41e2-a8ae-809fa556c8a0,b09e3125-2162-443b-bea0-25895b7605bc,heart,positive,60,photo,travel
14172,a168836d-7a74-41e2-a8ae-809fa556c8a0,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,heart,positive,60,photo,travel
14173,a168836d-7a74-41e2-a8ae-809fa556c8a0,d1a89d23-7d17-4949-9e1a-637317141f3d,intrigued,positive,45,photo,travel
14174,a168836d-7a74-41e2-a8ae-809fa556c8a0,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,love,positive,65,photo,travel
14175,a168836d-7a74-41e2-a8ae-809fa556c8a0,47def058-01cc-478f-9830-eaddcccac633,adore,positive,72,photo,travel
14176,a168836d-7a74-41e2-a8ae-809fa556c8a0,e377a5c2-0378-4684-b7d1-5d80e04243ed,adore,positive,72,photo,travel
14177,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,6eb62858-f6f3-4846-8054-52df483979de,disgust,negative,0,audio,veganism
14178,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,disgust,negative,0,audio,veganism
14179,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,ad4bd878-55e7-487c-a4db-470b23bbd832,disgust,negative,0,audio,veganism
14180,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,disgust,negative,0,audio,veganism
14181,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,3205ad12-726a-4b65-a15a-1a899a9d310b,interested,positive,30,audio,veganism
14182,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,48bed4d7-0329-472c-96d9-b23a103eb834,peeking,neutral,35,audio,veganism
14183,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,bc142f57-1307-46c6-9975-8c3a1e5f540c,peeking,neutral,35,audio,veganism
14184,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,05d7e77f-a18a-4358-a23a-46c560b3682e,cherish,positive,70,audio,veganism
14185,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,168e6d97-0b9c-45d0-ba57-cabc8c60d428,hate,negative,5,audio,veganism
14186,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,hate,negative,5,audio,veganism
14187,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,13c06e7e-833d-47eb-a790-5e09ccfd8d2c,hate,negative,5,audio,veganism
14188,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,hate,negative,5,audio,veganism
14189,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,e89d4cb0-3bec-43b8-8060-719983fe68a9,hate,negative,5,audio,veganism
14190,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,941db1b1-270d-47f8-8a96-43f5a7481f03,hate,negative,5,audio,veganism
14191,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,683d880b-3ccf-4f4d-8182-96e7a7a884bd,indifferent,neutral,20,audio,veganism
14192,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,5897490a-0aaa-49c9-b63e-0da83088e3e0,indifferent,neutral,20,audio,veganism
14193,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,69527334-c362-47df-87fc-5e2b5e2605e5,super love,positive,75,audio,veganism
14194,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,289044c8-e74c-4814-898a-b3b5eba6e46e,super love,positive,75,audio,veganism
14195,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,3efc3621-873a-4b80-a0cb-27e531d600be,super love,positive,75,audio,veganism
14196,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,worried,negative,12,audio,veganism
14197,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,98511140-45c4-4faa-9962-fea5ad618ea3,like,positive,50,audio,veganism
14198,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,e8493c32-7f6f-4e57-a691-cf0df6f015c9,heart,positive,60,audio,veganism
14199,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,40e643fb-369c-4ecb-beb7-810114f331fa,heart,positive,60,audio,veganism
14200,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,93dd80c0-4ff2-42ed-9949-1621b0a68c63,heart,positive,60,audio,veganism
14201,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,3455a646-398f-4b16-b19a-1371cdb2e048,heart,positive,60,audio,veganism
14202,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,95258c36-5b6b-4591-85ee-0c43f503c1d5,want,positive,70,audio,veganism
14203,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,bbef3be1-172e-44bb-be3b-013140707ecf,intrigued,positive,45,audio,veganism
14204,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,da97952a-2eba-46c4-a19e-3df3c40a1524,love,positive,65,audio,veganism
14205,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,9a84c667-c913-47ce-be69-0f847dbfe0db,love,positive,65,audio,veganism
14206,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,cbc99939-e6a6-4269-9819-bffce6f38751,love,positive,65,audio,veganism
14207,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,e79a2e98-57b4-4469-8da4-87f338460d42,love,positive,65,audio,veganism
14208,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,adore,positive,72,audio,veganism
14209,0ac85d23-c8ba-49ed-bec1-493b960a88c0,192a526b-4952-4bda-b659-4661dab12716,disgust,negative,0,photo,science
14210,0ac85d23-c8ba-49ed-bec1-493b960a88c0,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,scared,negative,15,photo,science
14211,0ac85d23-c8ba-49ed-bec1-493b960a88c0,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,scared,negative,15,photo,science
14212,0ac85d23-c8ba-49ed-bec1-493b960a88c0,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,interested,positive,30,photo,science
14213,0ac85d23-c8ba-49ed-bec1-493b960a88c0,48e834aa-fd4a-4206-93e8-ac8fdac613bc,peeking,neutral,35,photo,science
14214,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2f112802-2501-45b5-a9d9-470cda6ef23e,peeking,neutral,35,photo,science
14215,0ac85d23-c8ba-49ed-bec1-493b960a88c0,f46eee2a-6024-4046-a6f4-5232366edb87,peeking,neutral,35,photo,science
14216,0ac85d23-c8ba-49ed-bec1-493b960a88c0,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,cherish,positive,70,photo,science
14217,0ac85d23-c8ba-49ed-bec1-493b960a88c0,ce9b41f4-625e-4868-83d1-6b53767a8af5,cherish,positive,70,photo,science
14218,0ac85d23-c8ba-49ed-bec1-493b960a88c0,624db443-c716-4227-ac84-a6f7c3a59162,hate,negative,5,photo,science
14219,0ac85d23-c8ba-49ed-bec1-493b960a88c0,4fe1900d-5e78-41a3-88ed-18e6889c6c77,indifferent,neutral,20,photo,science
14220,0ac85d23-c8ba-49ed-bec1-493b960a88c0,ef629f00-391d-4a79-af74-77a9afdbbd41,indifferent,neutral,20,photo,science
14221,0ac85d23-c8ba-49ed-bec1-493b960a88c0,168e6d97-0b9c-45d0-ba57-cabc8c60d428,super love,positive,75,photo,science
14222,0ac85d23-c8ba-49ed-bec1-493b960a88c0,877ce8ba-564f-4b86-9cdc-94a93d9a7997,super love,positive,75,photo,science
14223,0ac85d23-c8ba-49ed-bec1-493b960a88c0,e0e16358-f850-4085-bc5a-ed8e6a4b2ec1,super love,positive,75,photo,science
14224,0ac85d23-c8ba-49ed-bec1-493b960a88c0,a8229d24-f219-4930-a382-24049a8f73bb,worried,negative,12,photo,science
14225,0ac85d23-c8ba-49ed-bec1-493b960a88c0,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,worried,negative,12,photo,science
14226,0ac85d23-c8ba-49ed-bec1-493b960a88c0,e8849148-1482-4926-9f28-a537630b9ba2,worried,negative,12,photo,science
14227,0ac85d23-c8ba-49ed-bec1-493b960a88c0,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,like,positive,50,photo,science
14228,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2ab641a8-6ad4-4d1a-8511-d87ff5346773,heart,positive,60,photo,science
14229,0ac85d23-c8ba-49ed-bec1-493b960a88c0,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,heart,positive,60,photo,science
14230,0ac85d23-c8ba-49ed-bec1-493b960a88c0,0a1cde57-79ab-4c61-b664-1d3b290b43cf,heart,positive,60,photo,science
14231,0ac85d23-c8ba-49ed-bec1-493b960a88c0,877ce8ba-564f-4b86-9cdc-94a93d9a7997,want,positive,70,photo,science
14232,0ac85d23-c8ba-49ed-bec1-493b960a88c0,23cc47ff-e5cd-4915-828d-258aefce5a14,want,positive,70,photo,science
14233,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2ad548cd-a899-4992-972b-92cde9cea8f1,intrigued,positive,45,photo,science
14234,0ac85d23-c8ba-49ed-bec1-493b960a88c0,941db1b1-270d-47f8-8a96-43f5a7481f03,intrigued,positive,45,photo,science
14235,0ac85d23-c8ba-49ed-bec1-493b960a88c0,7d624010-a0e7-455b-a606-48c5c467dd80,intrigued,positive,45,photo,science
14236,0ac85d23-c8ba-49ed-bec1-493b960a88c0,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,love,positive,65,photo,science
14237,0ac85d23-c8ba-49ed-bec1-493b960a88c0,bfe23c39-f814-4282-b0f7-506cd8295b8a,love,positive,65,photo,science
14238,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2941011b-f214-4430-8a14-e791ed0805bb,love,positive,65,photo,science
14239,0ac85d23-c8ba-49ed-bec1-493b960a88c0,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,love,positive,65,photo,science
14240,0ac85d23-c8ba-49ed-bec1-493b960a88c0,3954373b-2411-4d3a-98ba-03bafc1a1a6d,adore,positive,72,photo,science
14241,0ac85d23-c8ba-49ed-bec1-493b960a88c0,3956593b-7739-426a-b7a5-e841c95a5df9,adore,positive,72,photo,science
14242,ef619e47-1e88-4e0f-8d91-590cd9ecc137,5897490a-0aaa-49c9-b63e-0da83088e3e0,disgust,negative,0,photo,animals
14243,ef619e47-1e88-4e0f-8d91-590cd9ecc137,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,scared,negative,15,photo,animals
14244,ef619e47-1e88-4e0f-8d91-590cd9ecc137,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,interested,positive,30,photo,animals
14245,ef619e47-1e88-4e0f-8d91-590cd9ecc137,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,peeking,neutral,35,photo,animals
14246,ef619e47-1e88-4e0f-8d91-590cd9ecc137,3205ad12-726a-4b65-a15a-1a899a9d310b,peeking,neutral,35,photo,animals
14247,ef619e47-1e88-4e0f-8d91-590cd9ecc137,80e03bc0-fc8f-475b-a4dd-870844b7a313,cherish,positive,70,photo,animals
14248,ef619e47-1e88-4e0f-8d91-590cd9ecc137,5c433d28-dfb7-4456-a468-dc3705147ce0,cherish,positive,70,photo,animals
14249,ef619e47-1e88-4e0f-8d91-590cd9ecc137,94bf7864-a52e-405e-a729-9702bf79c234,cherish,positive,70,photo,animals
14250,ef619e47-1e88-4e0f-8d91-590cd9ecc137,600118fa-e6f4-4d74-aeb6-936abbbf38a1,hate,negative,5,photo,animals
14251,ef619e47-1e88-4e0f-8d91-590cd9ecc137,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,super love,positive,75,photo,animals
14252,ef619e47-1e88-4e0f-8d91-590cd9ecc137,8d67b1c4-cd76-4701-a908-738e7a2411e7,worried,negative,12,photo,animals
14253,ef619e47-1e88-4e0f-8d91-590cd9ecc137,3eb6dad3-c017-4e77-8920-fbdea84b0acc,worried,negative,12,photo,animals
14254,ef619e47-1e88-4e0f-8d91-590cd9ecc137,37867a23-d07b-4990-8fa8-d694cf7d3b1b,like,positive,50,photo,animals
14255,ef619e47-1e88-4e0f-8d91-590cd9ecc137,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,intrigued,positive,45,photo,animals
14256,ef619e47-1e88-4e0f-8d91-590cd9ecc137,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,intrigued,positive,45,photo,animals
14257,ef619e47-1e88-4e0f-8d91-590cd9ecc137,acbac577-54c9-4476-af3c-a3241a3f4a19,intrigued,positive,45,photo,animals
14258,ef619e47-1e88-4e0f-8d91-590cd9ecc137,fa3e42f0-71d8-455f-b024-e52d5c27a145,love,positive,65,photo,animals
14259,ef619e47-1e88-4e0f-8d91-590cd9ecc137,7719b807-bf22-4b36-8f69-44d9a87d239b,adore,positive,72,photo,animals
14260,019b61f4-926c-438e-adaf-6119c5eab752,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,disgust,negative,0,photo,fitness
14261,019b61f4-926c-438e-adaf-6119c5eab752,ddc4db8e-0000-48c4-8fdb-d32af87fb823,disgust,negative,0,photo,fitness
14262,019b61f4-926c-438e-adaf-6119c5eab752,ad4bd878-55e7-487c-a4db-470b23bbd832,scared,negative,15,photo,fitness
14263,019b61f4-926c-438e-adaf-6119c5eab752,8fe167eb-3c69-459a-b32d-b030b942eab4,scared,negative,15,photo,fitness
14264,019b61f4-926c-438e-adaf-6119c5eab752,3a80467c-0f1f-49ca-b904-1938ea2177a9,interested,positive,30,photo,fitness
14265,019b61f4-926c-438e-adaf-6119c5eab752,d16ed6bf-d35e-463b-92b0-393ee67e220c,interested,positive,30,photo,fitness
14266,019b61f4-926c-438e-adaf-6119c5eab752,330ded4b-db65-485a-80a4-6b3bffd33067,peeking,neutral,35,photo,fitness
14267,019b61f4-926c-438e-adaf-6119c5eab752,85eca06e-b8db-4fd9-b083-da47572c40b2,indifferent,neutral,20,photo,fitness
14268,019b61f4-926c-438e-adaf-6119c5eab752,8abcf667-7be3-439f-97bb-3375a3de366c,want,positive,70,photo,fitness
14269,019b61f4-926c-438e-adaf-6119c5eab752,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,intrigued,positive,45,photo,fitness
14270,019b61f4-926c-438e-adaf-6119c5eab752,4eed2f45-f040-4995-a60f-472af1ff379a,adore,positive,72,photo,fitness
14271,019b61f4-926c-438e-adaf-6119c5eab752,30be2156-59d1-451e-beea-1a3690200a2b,adore,positive,72,photo,fitness
14272,049c926f-9095-4bb2-a464-666a68257f61,0c9ea4da-c609-4b08-ab44-1da0530ba364,disgust,negative,0,video,dogs
14273,049c926f-9095-4bb2-a464-666a68257f61,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,disgust,negative,0,video,dogs
14274,049c926f-9095-4bb2-a464-666a68257f61,f11e8adf-a550-4e7a-ab81-dbccd952dff8,disgust,negative,0,video,dogs
14275,049c926f-9095-4bb2-a464-666a68257f61,a6133f47-5586-434e-8be1-1e7122db1c0e,dislike,negative,10,video,dogs
14276,049c926f-9095-4bb2-a464-666a68257f61,b0c22f82-b882-4394-bf27-6dfadf26e5c2,dislike,negative,10,video,dogs
14277,049c926f-9095-4bb2-a464-666a68257f61,4cff698b-def1-497c-a78e-75058de67fe8,dislike,negative,10,video,dogs
14278,049c926f-9095-4bb2-a464-666a68257f61,d1a89d23-7d17-4949-9e1a-637317141f3d,dislike,negative,10,video,dogs
14279,049c926f-9095-4bb2-a464-666a68257f61,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,dislike,negative,10,video,dogs
14280,049c926f-9095-4bb2-a464-666a68257f61,600118fa-e6f4-4d74-aeb6-936abbbf38a1,scared,negative,15,video,dogs
14281,049c926f-9095-4bb2-a464-666a68257f61,c7b6e374-1bef-48c3-8222-cc231dbd5cce,scared,negative,15,video,dogs
14282,049c926f-9095-4bb2-a464-666a68257f61,a8d09ab9-44c6-493c-afdf-93888822a4b0,scared,negative,15,video,dogs
14283,049c926f-9095-4bb2-a464-666a68257f61,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,interested,positive,30,video,dogs
14284,049c926f-9095-4bb2-a464-666a68257f61,56b8948a-68bd-425f-b842-eabe6bcfacca,interested,positive,30,video,dogs
14285,049c926f-9095-4bb2-a464-666a68257f61,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,interested,positive,30,video,dogs
14286,049c926f-9095-4bb2-a464-666a68257f61,6053d7e5-47da-4156-8b7c-dacf23a0e660,interested,positive,30,video,dogs
14287,049c926f-9095-4bb2-a464-666a68257f61,0c5b0547-820a-4beb-832e-3162f74ccfa7,cherish,positive,70,video,dogs
14288,049c926f-9095-4bb2-a464-666a68257f61,23a48585-f2cf-4a20-8d30-f49361d5625c,cherish,positive,70,video,dogs
14289,049c926f-9095-4bb2-a464-666a68257f61,2129de92-ee91-425f-a854-07c553ee0b74,cherish,positive,70,video,dogs
14290,049c926f-9095-4bb2-a464-666a68257f61,cfe50481-7c50-48fa-97fa-89b6f137e1bd,indifferent,neutral,20,video,dogs
14291,049c926f-9095-4bb2-a464-666a68257f61,052faed2-37ac-4a2c-ba6f-2657322e4fa5,indifferent,neutral,20,video,dogs
14292,049c926f-9095-4bb2-a464-666a68257f61,241d5c6e-06c7-491b-b23e-f8d6ddc0240a,indifferent,neutral,20,video,dogs
14293,049c926f-9095-4bb2-a464-666a68257f61,274ac4ac-395a-4f70-90e5-9771ac3db11b,super love,positive,75,video,dogs
14294,049c926f-9095-4bb2-a464-666a68257f61,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,like,positive,50,video,dogs
